T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_wsd_corrected
200.0,2.523597991157118,0.95,0.02,0.03,0.0,0.0,0.0,0.027775327355979516,0.00015859357709593634,0.9997611202081126,1.8629070562150656e-05,0.00022025072132537572,0.0,0.0,0.0,0.9454635398352861,0.021821596718053567,0.0327148634466603,0.0,0.0,0.0,0.027768692391561114,5.174285332013758e-07,6.117535885202929e-06,0.0,0.0,0.0,0.00014994444479626433,3.4607650814610598e-06,5.188367218210951e-06,0.0,0.0,0.0,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.902870779891234,19.89811638626137
202.11624489795918,2.810791077217471,0.95,0.02,0.03,0.0,0.0,0.0,0.027626396424742718,0.00017538328755363936,0.9997336329769293,2.14038801453795e-05,0.00024496314292522635,0.0,0.0,0.0,0.9453879383663315,0.021852720405559016,0.03275934122810949,0.0,0.0,0.0,0.02761903766376889,5.913120779239338e-07,6.767448895903212e-06,0.0,0.0,0.0,0.0001658052446442446,3.832601946717439e-06,5.745440962677319e-06,0.0,0.0,0.0,19.41313971095519,0.027626326519842374,0.0001655417749700896,309.1473760575555,82.3795680252517,2.663722760426998,19.402463090083536,19.397294913749995
204.23248979591835,3.122660110937355,0.95,0.02,0.03,0.0,0.0,0.0,0.0274761148337317,0.000193513972026837,0.9997037843962855,2.451426870940742e-05,0.0002717013350050024,0.0,0.0,0.0,0.9453460610298273,0.021870374512165475,0.03278356445800715,0.0,0.0,0.0,0.0274679759797885,6.735568621246341e-07,7.465297081075653e-06,0.0,0.0,0.0,0.00018293767120980655,4.2322230415636385e-06,6.344077775466803e-06,0.0,0.0,0.0,18.916026521204053,0.02747605905217568,0.00018262076124383255,309.1473760575555,82.3795680252517,2.958474637391418,18.9043849071153,18.89878513332719
206.34873469387756,3.4606017073409783,0.95,0.02,0.03,0.0,0.0,0.0,0.027324402590287906,0.00021306036323473038,0.9996714182741752,2.7993916008477638e-05,0.0003005878098163694,0.0,0.0,0.0,0.9453332695225966,0.021876410473576302,0.03279032000382721,0.0,0.0,0.0,0.02731542429092766,7.649170310943485e-07,8.213382329155373e-06,0.0,0.0,0.0,0.0002014130497823597,4.660995961772227e-06,6.98631749059847e-06,0.0,0.0,0.0,18.421340150969304,0.02732436615704785,0.00020103351810448028,309.1473760575555,82.3795680252517,3.2778215468018503,18.40868070857619,18.402631952498805
208.46497959183674,3.82604627277058,0.95,0.02,0.03,0.0,0.0,0.0,0.02717117680975854,0.00023410029257611194,0.9996363683343173,3.187958320060403e-05,0.00033175208248198976,0.0,0.0,0.0,0.9453455063214607,0.02187244742859332,0.032782046249945934,0.0,0.0,0.0,0.02716129650947665,8.662057917650202e-07,9.014094490123742e-06,0.0,0.0,0.0,0.00022130565961536665,5.120346342389323e-06,7.674286618355977e-06,0.0,0.0,0.0,17.929128829092434,0.027171165903778684,0.00022085298482755195,309.1473760575555,82.3795680252517,3.623099585709423,17.915397614421376,17.90888300854548
210.58122448979591,4.22045756057651,0.95,0.02,0.03,0.0,0.0,0.0,0.027016351436584405,0.0002567149274546011,0.9995984572850147,3.62114239575825e-05,0.00036533129102760283,0.0,0.0,0.0,0.9453792212707176,0.021859901590849246,0.032760877138433134,0.0,0.0,0.0,0.027005503217479562,9.783005556572008e-07,9.869918549182813e-06,0.0,0.0,0.0,0.00024269295820559953,5.611763051059583e-06,8.410206197941962e-06,0.0,0.0,0.0,17.43944373106683,0.027016373323582636,0.00024215510666579862,309.1473760575555,82.3795680252517,3.995672877674475,17.424585702360417,17.41758898691
212.69746938775512,4.645332321243512,0.95,0.02,0.03,0.0,0.0,0.0,0.026859836939185793,0.0002809890392087759,0.9995574957800725,4.103333411531635e-05,0.000401470885812238,0.0,0.0,0.0,0.9454313080305772,0.021840011673089285,0.0327286802963336,0.0,0.0,0.0,0.02684795134799364,1.1021486634085268e-06,1.078344252874719e-05,0.0,0.0,0.0,0.00026565583488140815,6.136803896329809e-06,9.196400431037974e-06,0.0,0.0,0.0,16.952338992273145,0.02685990012200045,0.0002650190667186551,309.1473760575555,82.3795680252517,4.396932798809484,16.936298018539617,16.928803635196463
214.8137142857143,5.102200058314981,0.95,0.02,0.03,0.0,0.0,0.0,0.026701539975362745,0.00030701130495028637,0.9995132812572298,4.6393345446414666e-05,0.0004403253973236794,0.0,0.0,0.0,0.9454990489801296,0.02181386092663352,0.03268709009323685,0.0,0.0,0.0,0.02668854383539591,1.2387737680282543e-06,1.175736619880571e-05,0.0,0.0,0.0,0.00029027889685664433,6.69710190908982e-06,1.0035306184552223e-05,0.0,0.0,0.0,16.467871727663468,0.026701654364431903,0.00028952754715301125,309.1473760575555,82.3795680252517,4.828297265350744,16.450590594674406,16.44258378390234
216.92995918367347,5.592622901761895,0.95,0.02,0.03,0.0,0.0,0.0,0.026541363024424544,0.00033487464713419533,0.9994655966367748,5.234407011694716e-05,0.0004820592931083376,0.0,0.0,0.0,0.9455800673499457,0.021782396286128918,0.03263753636392533,0.0,0.0,0.0,0.02652717923075971,1.3892829671498271e-06,1.2794510697685865e-05,0.0,0.0,0.0,0.00031665079139094174,7.294372270054628e-06,1.0929483473198964e-05,0.0,0.0,0.0,15.986102325909263,0.026541540131425182,0.00031576702289732244,309.1473760575555,82.3795680252517,5.29121008883588,15.96752273936325,15.958989641508959
219.04620408163265,6.118576251937221,0.95,0.02,0.03,0.0,0.0,0.0,0.026379203725977098,0.00036469868005213087,0.9994135920817221,5.9006117775132146e-05,0.0005274018005027699,0.0,0.0,0.0,0.9456180775285551,0.0217683371217165,0.032613585349728365,0.0,0.0,0.0,0.02636373475203432,1.5565344018692093e-06,1.3912439540909698e-05,0.0,0.0,0.0,0.0003448656647080976,7.938883815219809e-06,1.1894131528813448e-05,0.0,0.0,0.0,15.507094408322073,0.026379457139873004,0.0003438280914220363,309.1473760575555,82.3795680252517,5.787140404617041,15.487136016184607,15.47805423699327
221.16244897959183,6.681941434717011,0.95,0.02,0.03,0.0,0.0,0.0,0.026214954540490994,0.00039660024064213235,0.9993566096487536,6.649087372001108e-05,0.0005768994775264478,0.0,0.0,0.0,0.9455929148024751,0.021779876568312335,0.032627208629212506,0.0,0.0,0.0,0.02619808809168128,1.7430552319276178e-06,1.5123393577788836e-05,0.0,0.0,0.0,0.000375022377560157,8.637904288148611e-06,1.2939958793826737e-05,0.0,0.0,0.0,15.030915012457275,0.026215300325676483,0.00037380584280220845,309.1473760575555,82.3795680252517,6.317582179075256,15.00948417099632,14.999827213703513
223.27869387755104,7.283828698589136,0.95,0.02,0.03,0.0,0.0,0.0,0.026048503020135734,0.0004306553425496881,0.9992952722751474,7.478083405597615e-05,0.000629946890796677,0.0,0.0,0.0,0.94558830227481,0.021783214495249333,0.032628483229940566,0.0,0.0,0.0,0.026030145917866537,1.9479287817553638e-06,1.6409173487442357e-05,0.0,0.0,0.0,0.00040722265422713633,9.381057700284933e-06,1.4051630622266808e-05,0.0,0.0,0.0,14.557635045149647,0.02604895938273888,0.000405800274950397,309.1473760575555,82.3795680252517,6.884053800794259,14.534668311679454,14.524425327948675
225.3949387755102,7.9259346263571,0.95,0.02,0.03,0.0,0.0,0.0,0.025879730345113493,0.00046697833325288563,0.9992292836392926,8.395469650817785e-05,0.0006867616641991982,0.0,0.0,0.0,0.9456016986939153,0.021779363045625798,0.0326189382604588,0.0,0.0,0.0,0.02585978441352582,2.1727249068374842e-06,1.777320668083663e-05,0.0,0.0,0.0,0.0004415755051771819,1.0170490654355826e-05,1.5232337421347831e-05,0.0,0.0,0.0,14.08732845195713,0.02588031825232702,0.000439916759731741,309.1473760575555,82.3795680252517,7.4880977606354655,14.062761397660509,14.051922997374609
227.5111836734694,8.609990091632659,0.95,0.02,0.03,0.0,0.0,0.0,0.025708510989986028,0.000505690267313345,0.999158323137322,9.409921369491315e-05,0.0007475776489829454,0.0,0.0,0.0,0.945630855767554,0.02176921721616043,0.03259992701628561,0.0,0.0,0.0,0.025686872731111855,2.419150669424718e-06,1.921910820474597e-05,0.0,0.0,0.0,0.00047819632023284156,1.100848127324244e-05,1.648546580726101e-05,0.0,0.0,0.0,13.620074286639795,0.025709254555856157,0.00047626656665519134,309.1473760575555,82.3795680252517,8.131280425755008,13.593841484891351,13.582399863038608
229.6274285714286,9.337761153362699,0.95,0.02,0.03,0.0,0.0,0.0,0.02553471203373236,0.0005469195998065895,0.9990820431117157,0.00010531018462894061,0.000812646703655376,0.0,0.0,0.0,0.9456737847693105,0.021753568201983764,0.0325726470287057,0.0,0.0,0.0,0.02551127226893064,2.6890652387191866e-06,2.0750699563001866e-05,0.0,0.0,0.0,0.0005172075279136142,1.189745281539431e-05,1.7814619077581017e-05,0.0,0.0,0.0,13.15595522595533,0.025535638962984206,0.0005149674520098283,309.1473760575555,82.3795680252517,8.81519191258818,13.127990240229705,13.115939311159357
