temperature,pressure,z_carbon dioxide,z_hydrogen,z_methane,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_methane,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_methane,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_methane,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,21.931481453247216,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.25416017444949834,28.40028921535082,2.468834941135564,1201.3043981055287,22.846210572715997,0.9738484793041818,0.004845723464904524,0.00899945633524391,0.012306340895669662,0.13398118298729375,0.5059703009131687,0.03596082873577315,0.32408768736376425,16.767700005956915,0.7200889385795606,1.0000000007056795,1.7291619441182846,3.018486881436481,5.163877018940302,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.81502500609723,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.26439940904041287,28.40028921535082,2.468834941135564,1200.9262991195483,23.281341623058925,0.9732827142682522,0.005150117171029458,0.009022567640103011,0.012544600920615358,0.12984118446464252,0.5169329173691607,0.0348270746276711,0.3183988235385257,16.691833185083652,0.7231991166378209,1.0000000008028072,1.7219165629536994,3.005055157522205,5.125631183826315,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,23.698568558947244,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.2746386436313274,28.40028921535082,2.468834941135564,1200.5592985765309,23.702404628584038,0.9727317476736409,0.005457964098054446,0.009043225780329062,0.012767062447975524,0.12601014936016186,0.5274350062207336,0.03376972429106338,0.312785120128041,16.618166185166896,0.7262587661148744,1.0000000010194325,1.7148643645103698,2.992184108473905,5.088530009785766,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,24.582112111797258,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.2848778782222419,28.40028921535082,2.468834941135564,1200.2023725022566,24.110605522775106,0.9721942601172036,0.005768932872404529,0.009061748907394031,0.012975058102997827,0.122455111070269,0.5374966361832645,0.03278156721932685,0.30726668552713976,16.54651542414942,0.729231651566505,1.0000000009924486,1.7079906474500124,2.9798240687386954,5.052483068897653,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,25.465655664647265,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.2951171128131564,28.40028921535082,2.468834941135564,1199.8546089345593,24.50704709123532,0.9716690678090565,0.00608272189148437,0.009078405513144325,0.013169804786314899,0.11914766176985508,0.5471375894997852,0.031856242596521145,0.3018585061338385,16.476715613867174,0.7321384614318057,1.0000000008197807,1.7012821052372684,2.9679306377573007,5.017409216349651,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.34919921749728,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.3053563474040709,28.40028921535082,2.468834941135564,1199.5151947053498,24.892735348587024,0.9711551083745513,0.006399057172584104,0.009093423354350956,0.013352411098513668,0.11606318756439495,0.5563772439327462,0.03098812284433221,0.29657144565852667,16.40861804915969,0.7349940768903984,1.0000000008019738,1.6947521781813786,2.9564641178033484,4.983235642340547,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,27.232742770347294,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.31559558199498544,28.40028921535082,2.468834941135564,1199.183403849378,25.268586426461283,0.970651427989248,0.006717690151889358,0.009106996578400693,0.013523885280461917,0.11318025296917972,0.5652344718026227,0.03017221475998255,0.2914130604682151,16.342088873349542,0.7377735188410406,1.0000000008115923,1.688429708416462,2.945389014055983,4.949896994637305,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,28.11628632319731,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.6515082415792559,0.32583481658589997,28.40028921535082,2.468834941135564,1198.8585873905213,25.635433235773025,0.9701571697305349,0.007038395533923172,0.009119291451677109,0.01368514328386473,0.11048009844367579,0.573727564408817,0.02940407497899029,0.28638826216851687,16.277013673508947,0.7405275718827454,1.000000000908457,1.6822358331585587,2.93467345267613,4.917334629734596,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.54127586206897,2.9817902218270786,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.034555455114463764,28.252248967763624,2.9522675463634442,1210.8330811374467,7.928327351664056,0.9994552347285366,1.2437040250670652e-05,0.0004343525170687746,9.797571414405595e-05,0.9605488712245941,0.009429621139874137,0.011910875466011245,0.018110632169520514,19.03437673903318,0.6215357309262309,1.0000000004218992,1.9493656512606754,3.427722379132176,6.203628903078335,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,3.843443196180834,0.97,0.007142,0.009123,0.013735,306.98,86.29,0.663044093628474,0.044541003548277135,28.252248967763624,2.9522675463634442,1207.6635099992882,8.937857168391849,0.9961979115695025,0.00011145424839305511,0.002850784777506553,0.0008398494045978953,0.7532241797829501,0.06531657310804388,0.0610227323823589,0.12043651472664721,18.758555535737642,0.6306609831125257,1.0000000004744525,1.923394201024494,3.3568199001266477,6.068365181566416,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
