temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.316827131134264,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.06307779251553285,11.00484393116325,2.357479514558493,1218.3917714659688,10.422803346834545,0.9848264997564691,0.0004898685756686065,0.0011199583965268507,0.005865178557416798,0.007698494713918753,0.46217297178132744,0.21827190259310414,0.05689294600486982,0.26183942051474907,0.0008227591059496634,19.367030746027996,0.6244452966942078,1.0000000007145302,1.9804964233705924,4.490308762116654,3.888617865376903,1.0000000001445528,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.610404413277282,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.06656073571333825,11.00484393116325,2.357479514558493,1218.2309773917132,10.660642354551285,0.984374837586817,0.0005708533366904911,0.0011857829424284571,0.006178078652288146,0.007690447481775924,0.4393171119811167,0.24104637488727443,0.0571533983896972,0.2617008273249616,0.0007822874169500553,19.32496908648126,0.6258930997284239,1.0000000007325884,1.9767151631916418,4.479233291575344,3.8795562114229316,1.0000000001513738,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.903981695420301,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.07004367891114367,11.00484393116325,2.357479514558493,1218.0811969788879,10.875266533669546,0.9839656782594417,0.0006567135743176527,0.0012436126962348806,0.006450321039842385,0.0076836744301634514,0.41871763232317827,0.2635321235452979,0.05703001143667273,0.2599743693368409,0.0007458633580101961,19.286026495893132,0.6272484381448209,1.0000000007526408,1.9731831948835505,4.46913813675891,3.8712930696552275,1.0000000001590041,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.19755897756332,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.0735266221089491,11.00484393116325,2.357479514558493,1217.941138696788,11.069407044399624,0.9835940915158525,0.0007468616210406679,0.0012942873321836494,0.006686861199108506,0.007677898331814753,0.400054979993822,0.28554994652575233,0.05661262482718729,0.25706955227603273,0.0007128963772055248,19.249824802146357,0.6285546164905093,1.0000000007738492,1.969869928219797,4.45990195686024,3.863729663373169,1.0000000001673597,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.491136259706337,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.0770095653067545,11.00484393116325,2.357479514558493,1217.809535512332,11.245739481913091,0.9832552129275954,0.0008407256763692996,0.0013386670865950094,0.006892482931082841,0.007672911378357512,0.38306738539280233,0.3069578558230033,0.055975771165369004,0.2533160791439193,0.0006829084749059066,19.21599931922445,0.629782884231983,1.0000000008000711,1.9667458542137148,4.4514081868268205,3.856823580813641,1.0000000001763023,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.7847135418493565,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.08049250850455993,11.00484393116325,2.357479514558493,1217.685211963456,11.4067465132825,0.9829445129969501,0.00093777766385963,0.001377574687314337,0.007071579561528784,0.007668555090347175,0.3675383757202393,0.32765279661105995,0.05517972040079081,0.24897359934628469,0.0006555079216252622,19.184215280912227,0.6309444492436824,1.0000000008255316,1.9637838356872643,4.4435501442731935,3.8504385681291136,1.000000000185605,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.078290823992376,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.08397545170236535,11.00484393116325,2.357479514558493,1217.5671182234787,11.554647037840505,0.9826579359626366,0.001037547227168509,0.0014117617490074432,0.007228047892687743,0.0076647071684996775,0.3532873754047518,0.3475673752344905,0.0542721711569806,0.24424270803739345,0.0006303701663836042,19.154175813083587,0.6320587402824884,1.0000000008505319,1.9609901102205933,4.436233456079574,3.8444917223636477,1.0000000001964087,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.371868106135393,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.08745839490017075,11.00484393116325,2.357479514558493,1217.454340525672,11.6913740202952,0.9823919450286157,0.001139625679767836,0.0014418940386975658,0.007365262870028002,0.007661272382890882,0.3401625461590912,0.3666641677822673,0.053290211605241666,0.23927585075014984,0.0006072237032500575,19.125623815201067,0.6331516560988802,1.0000000008742,1.9583403602864935,4.429376570551822,3.8389171838404494,1.0000000002131242,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.665445388278412,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.09094133809797618,11.00484393116325,2.357479514558493,1217.3460969737769,11.818582832553748,0.9821435094275569,0.001243663725887346,0.0014685492593972456,0.0074861015754872934,0.007658176011671211,0.3280352727672861,0.3849294094359974,0.05226226120987732,0.23418721715189625,0.0005858394349429137,19.098340115572054,0.6342009367103678,1.000000000896488,1.955786740156744,4.422910106050829,3.8336589155633036,1.0000000002290412,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.959022670421431,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.09442428129578159,11.00484393116325,2.357479514558493,1217.2417256723743,11.937675825087245,0.9819100605966139,0.0013493659247941366,0.0014922220616968576,0.007592992413203369,0.0076553590036918225,0.3167958721677176,0.40236709523428793,0.05120982407306691,0.22906118597564554,0.0005660225492817874,19.072139719371375,0.6352126271737817,1.0000000009173617,1.9533145502826743,4.416775612427984,3.8286697037827886,1.000000000244233,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.25259995256445,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.09790722449358702,11.00484393116325,2.357479514558493,1217.1406697847651,12.049833509700791,0.9816894356594651,0.0014564838837875097,0.0015133325497985483,0.007687973543844693,0.007652774363104125,0.3063502216186619,0.41899395506468246,0.050148981817087594,0.22395923526853484,0.000547606231033241,19.04686736406107,0.6361917569323006,1.0000000009373273,1.9509114461160706,4.410924124591342,3.8239099908026395,1.0000000002587153,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.546177234707468,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.10139016769139242,11.00484393116325,2.357479514558493,1217.0424622400099,12.156046616501625,0.9814798190179289,0.0015648093527148037,0.0015322359394674898,0.007772751265141624,0.007650384424747042,0.29661708456716174,0.43483541805475734,0.049091616273727955,0.2189254343696602,0.0005304467346928022,19.022393056678915,0.637163918556955,1.0000000009561,1.9485670960524102,4.405314728812052,3.819346717998086,1.0000000002723615,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.839754516850487,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.10487311088919785,11.00484393116325,2.357479514558493,1216.946711505762,12.257146004335631,0.9812796877272812,0.0016741678285712336,0.001549232046997657,0.007848753608337228,0.007648158788812549,0.28752597126719315,0.44992250184683114,0.048046385125866294,0.21399072227988047,0.0005144194802289522,18.998608017508953,0.6381217186149165,1.0000000009734085,1.9462728638863174,4.399913251769156,3.8149522679215213,1.0000000002851819,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.133331798993506,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.10835605408700327,11.00484393116325,2.357479514558493,1216.8530890344941,12.35382911343893,0.9810877631346866,0.0017844129267610234,0.001564573955418344,0.007917177235679407,0.007646072747454671,0.27901541333011765,0.46428948807203796,0.0470194869141409,0.20917619575555094,0.0004994159281524993,18.975421092859477,0.6390564782465475,1.0000000009892696,1.9440215285623335,4.394691117282859,3.8107035416510833,1.0000000002971876,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.426909081136523,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.11183899728480867,11.00484393116325,2.357479514558493,1216.7613185309935,12.44668261917985,0.9809029694374091,0.0018954215769675317,0.0015784756037804817,0.007979027301566721,0.00764410608027625,0.2710315614027992,0.47797222996479605,0.04601525393792937,0.20449561363943197,0.00048534105504345317,18.952755721280965,0.6399707360400427,1.0000000010037013,1.9418070442085058,4.38962437639194,3.8065811760312003,1.0000000003083682,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.720486363279543,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.1153219404826141,11.00484393116325,2.357479514558493,1216.6711669536696,12.53620145225718,0.9807243988760611,0.002007089999785999,0.001591118265588408,0.0080351507310925,0.0076422421274719085,0.2635270373367174,0.4910069500181489,0.0450366082846889,0.1999572930634161,0.0004721112970288142,18.930547401641537,0.6408666279248544,1.0000000010167396,1.9396243385301448,4.384692898880751,3.8025688911951203,1.0000000003187368,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.014063645422562,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.11880488368041951,11.00484393116325,2.357479514558493,1216.5824370589119,12.622804575740735,0.9805512828576342,0.002119330375904783,0.0016026559921369175,0.00808626370158237,0.007640467072741686,0.2564599883925537,0.5034294080283898,0.04408541089271892,0.1955655398247432,0.0004596528615944192,18.908741595602017,0.6417615229803602,1.0000000010284058,1.9374691454001651,4.37987970657489,3.7986529524724273,1.0000000003282947,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.30764092756558,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.12228782687822491,11.00484393116325,2.357479514558493,1216.4949612664382,12.70684797816715,0.9803829681699657,0.0022320681072512637,0.0016132201422688177,0.008132974195189947,0.007638769385324303,0.2497933030419688,0.5152743438743225,0.0431627279454528,0.19132172480627083,0.0004479003319850979,18.887292012885023,0.6426552815885855,1.000000001038745,1.9353378667963692,4.3751704267133436,3.794821729209167,1.0000000003370542,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.601218209708598,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.12577077007603035,11.00484393116325,2.357479514558493,1216.4085966298762,12.78863533451996,0.9802188974640691,0.0023452395725785595,0.0016229231310560736,0.00817580044902241,0.007637139383273868,0.2434939569602098,0.5265751209598694,0.042269033820483186,0.18722509275341243,0.00043679550602511327,18.86615920247667,0.6435346075142533,1.0000000010480876,1.9332274593635006,4.370552845251018,3.791065334213579,1.000000000345012,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.894795491851617,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6475216110337683,0.12925371327383575,11.00484393116325,2.357479514558493,1216.3232207185438,12.8684267408369,0.9800585932611876,0.002458790290481651,0.0016318615236203158,0.008215186035139875,0.007635568889570566,0.2375324645972852,0.5373635142371973,0.04140436554330663,0.18327336919801585,0.0004262864241950309,18.84530940517949,0.6444006744028506,1.0000000010562928,1.9311353413368932,4.366016542004622,3.787375329259122,1.000000000352193,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.4034827586207,2.83037540363791,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.033579017720226714,11.301293863110587,2.8023518847900095,1207.1691533241633,7.650061492188029,0.9771898770389706,3.555530915725186e-06,1.950074081931016e-05,0.00011116792254147323,0.022675898766752925,0.9804414781812494,0.002893355515140452,0.0018887994545589513,0.009504334136955919,0.005272032712095271,19.34559577814036,0.6190248531125043,1.0000000002764724,1.962051851327599,4.389392052368498,3.8192083341274246,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.118579042287619,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.03699820906735816,11.301293863110587,2.8023518847900095,1209.8029284972306,8.172561721039719,0.9905803391006248,2.693631458359359e-05,0.00013845215422903954,0.0007804187997096879,0.008473853630852898,0.9064627078894077,0.01969666284259559,0.012036564169662391,0.05999940984469672,0.0018046552536375923,19.12821422701533,0.6215488588259711,1.000000000367509,1.9522378291891562,4.30819995516431,3.7555551698139626,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.4067826809373285,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.0404174004144896,11.301293863110587,2.8023518847900095,1209.6136020565837,8.637576788678176,0.9901205246773168,5.669882324502135e-05,0.0002690787892126115,0.001501042465991318,0.008052655244234192,0.8332625514052978,0.03794091341456265,0.021439486411811818,0.10577763055733153,0.0015794182109962684,19.054744457134152,0.6237765797724336,1.000000000379208,1.9460430606233026,4.288144472451817,3.7391322297010667,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.694986319587038,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.04383659176162104,11.301293863110587,2.8023518847900095,1209.3759078242751,9.083681404021723,0.9894116191884954,9.077733780139348e-05,0.0003960463662765884,0.002187390262668571,0.007914166844758026,0.7711269318710073,0.05599132852315523,0.029131230092023456,0.14231108906465015,0.0014394204491638988,18.986777351253583,0.6259220621100532,1.0000000003820604,1.9402316711519136,4.270080674554891,3.724290180871708,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,3.983189958236747,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.04725578310875248,11.301293863110587,2.8023518847900095,1209.1349309360317,9.508968082695386,0.9886744295746946,0.00012966711918186843,0.0005180607901408902,0.0028342417465781907,0.007843600769404345,0.7178413323131589,0.07416743792818607,0.035391144150165935,0.17126941943408436,0.0013306661744046562,18.92239031589583,0.627998784755016,1.000000000387397,1.9347350920145077,4.253155491320201,3.710372807541284,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.2713935968864565,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.050674974455883925,11.301293863110587,2.8023518847900095,1208.9001274701384,9.911119309865661,0.987954464143723,0.00017386656247470899,0.0006340099626186926,0.003437695290167877,0.0077999640410156825,0.6716625585881723,0.09270724859019329,0.04043619407520814,0.19395346975197708,0.0012405289944490904,18.861419639137186,0.6299631611567349,1.0000000002879255,1.929537467349669,4.237268136598946,3.69730194639834,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.559597235536165,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.054094165803015355,11.301293863110587,2.8023518847900095,1208.6751337292023,10.288075695232795,0.9872687695680694,0.00022380102395748154,0.0007428930246545242,0.003994650715109496,0.0077698856682091675,0.6312645183312522,0.1117547154093192,0.044435827957707334,0.21138137999933285,0.0011635583023883586,18.803942048618147,0.6318690195369584,1.000000000286894,1.924636011851558,4.22241939490082,3.685085978263396,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,4.847800874185875,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.05751335715014681,11.301293863110587,2.8023518847900095,1208.4617326617108,10.638329994328748,0.9866255683166115,0.00027976901166890475,0.0008438935737978376,0.004503064963638097,0.00774770413428366,0.5956278561253445,0.13136229554880044,0.047529821174805496,0.22438338396031135,0.0010966431907379975,18.750042040774158,0.6336514455560952,1.0000000002853937,1.920086388421034,4.208627066016046,3.67373683115356,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.136004512835584,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.06093254849727824,11.301293863110587,2.8023518847900095,1208.2607630939456,10.96113363849526,0.9860288206334619,0.00034190083377622066,0.000936458815105286,0.004962219482119987,0.0077306002355367,0.563957799872202,0.15149802977131635,0.04984054949510871,0.23366588668558197,0.0010377341757909252,18.699740580693092,0.6353382416651435,1.0000000002839144,1.9158676719381604,4.195891825455392,3.6632549577675766,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.424208151485294,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.0643517398444097,11.301293863110587,2.8023518847900095,1208.072406301231,11.256597532514126,0.985479671334785,0.00041013907336110263,0.0010203501375495273,0.005372841391663106,0.0077169980626412265,0.5356261591201741,0.17205932639413724,0.051480018703861374,0.2398491270853106,0.0009853686965167958,18.65296903738217,0.6369390328717301,1.0000000002826903,1.9119232917233306,4.184189584419879,3.653620412541966,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.712411790135002,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.06777093119154112,11.301293863110587,2.8023518847900095,1207.8963334388131,11.525664346661598,0.9849771500050899,0.0004842466125179138,0.001095648419226024,0.005737020998267358,0.007705933964898863,0.510130199052886,0.19289339560120905,0.05255269780690079,0.24348525635375404,0.0009384511852499465,18.609568054547754,0.6384281957127357,1.0000000002817984,1.9082391728895216,4.173470579349125,3.64483063565329,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.000615428784712,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.07119012253867259,11.301293863110587,2.8023518847900095,1207.7318345065669,11.769964634450169,0.9845187263280164,0.0005638394725750985,0.0011627139699975767,0.006057945411701621,0.007696774817709201,0.4870630526417683,0.21382116582001018,0.05315554296050358,0.24506410432322348,0.0008961342544943484,18.569303366101423,0.6398298641012957,1.0000000002812286,1.9047963495790425,4.163663817547978,3.636808860562849,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.288819067434421,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.07460931388580401,11.301293863110587,2.8023518847900095,1207.577949203167,11.99160220152401,0.9841008441151721,0.0006484344572909666,0.0012221154042199474,0.006339525406686626,0.007689080616630416,0.4660920820108961,0.23466005658779535,0.05337670415356003,0.24501341000731564,0.0008577472404329736,18.531890880304996,0.6411701206399535,1.0000000002809402,1.9015725059897093,4.154684336915499,3.629461146525323,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.57702270608413,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.07802850523293546,11.301293863110587,2.8023518847900095,1207.433589346719,12.192925353057252,0.9837194108547339,0.0007374992705531195,0.0012745479365626653,0.006586009408406284,0.0076825325297440045,0.4469428026455463,0.25524176811789506,0.053294140175919213,0.24369853919328013,0.0008227498673592221,18.497023461600765,0.6424264269243508,1.0000000002808713,1.898543779148974,4.146440970457592,3.622713322439064,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.8652263447338395,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.0814476965800669,11.301293863110587,2.8023518847900095,1207.297639117729,12.376328992259667,0.9833701961350535,0.0008304954447459021,0.0013207587829649696,0.006801657015936458,0.00767689262129919,0.42938677126647956,0.2754233671036926,0.05297485209738046,0.24142430895874495,0.000790700573702417,18.464393861075372,0.6436094665037303,1.0000000002809584,1.895686372416448,4.13884296748191,3.6164915491777263,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,7.153429983383549,0.98,0.002501,0.001635,0.008229,0.007635,308.87,84.29,0.6585407542287068,0.08486688792719835,11.301293863110587,2.8023518847900095,1207.169026257883,12.544110154312802,0.9830491148920524,0.0009269093452209992,0.001361489679933833,0.0069905063749800605,0.007671979707812683,0.4132323482542805,0.29509202907842724,0.05247493464338642,0.23843945398591235,0.0007612340379934382,18.4337111318995,0.6447470427826687,1.0000000002816705,1.8929777451931356,4.131804703958592,3.6107261532322816,1.0,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
