T,P,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_methane,rhoL3_oxygen,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_methane,rhoV3_oxygen,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,2.4936872389,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027773910910141024,0.00015606218147872156,0.9996105734641687,0.0001330670342025965,0.00017021900633503687,8.614049529377519e-05,0.9607365047725428,0.004173913378682105,0.015896491776876517,0.019193090071898528,0.0277630950122288,3.6957919530196035e-06,4.727647517162045e-06,2.392458442044734e-06,0.00014993463476104522,6.513900271803505e-07,2.480841184557908e-06,2.9953155059380773e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.887070895295842,-0.011088199702772528,-0.018835769938799984
200.0,2.8823961247,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027769166914660727,0.00018038872803194405,0.9981753037480866,0.0005791614395002225,0.0008180506379887871,0.0004274841744243906,0.8356474903569564,0.015760788947794157,0.06618005844166219,0.0824116622535873,0.027718496619872787,1.608283068401686e-05,2.2716584710955327e-05,1.1870879392966844e-05,0.0001507413878685776,2.8430686710725097e-06,1.1938136563371165e-05,1.486613492892279e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.79326225361212,-0.05444743929781026,-0.09063015320757017
200.0,3.2711050106,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027764900353457883,0.0002047859658986959,0.996816772049782,0.0009425906251292005,0.001455110330566979,0.0007855269945216881,0.7401043968640012,0.02265768584373909,0.10382588828693697,0.13341202900532265,0.02767651834661774,2.6170934780815825e-05,4.040099333147933e-05,2.1810078727845928e-05,0.00015156299377766625,4.639976080539318e-06,2.1262084818130483e-05,2.732091122235983e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.704995187356737,-0.09894779707608947,-0.1618735956762869
200.0,3.6598138964,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.0277609840720792,0.0002292523447268975,0.9955205948171535,0.0012425406110408985,0.002077798591351012,0.0011590659804545226,0.6647672414260335,0.02675427137504492,0.1326031120667662,0.17587537513215543,0.027636631376145807,3.449415011201794e-05,5.768173359948404e-05,3.217681222188686e-05,0.00015239944879454973,6.133479444188763e-06,3.0399574359389705e-05,4.031984212876931e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.621183908983326,-0.14434581018005943,-0.23263251499868431
200.0,4.0485227822,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027757325363071347,0.00025378699623285564,0.9942761334294727,0.00149307624125019,0.0026836530144200166,0.001547137314857077,0.6038536830320645,0.029121693682969154,0.15491069422376322,0.212113929061203,0.027598446136338415,4.144380302025313e-05,7.44910298828436e-05,4.294439382983644e-05,0.00015325021238085456,7.390707165014068e-06,3.9314319771395246e-05,5.3831756915591735e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.541029291657118,-0.19045348976593246,-0.30294763556264925
200.0,4.4372316681,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.02775385606303058,0.00027838943719697153,0.9930754018907589,0.0017046187831660248,0.0032710371476749895,0.0019489421784001345,0.5535937145793274,0.03039434484048634,0.1723559403142172,0.24365600026596912,0.02756167176381237,4.730974435032819e-05,9.078389417339776e-05,5.40906606944866e-05,0.00015411464263751984,8.461464554113669e-06,4.7982073221629744e-05,6.783125678370829e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.46393432960031,-0.237127615574245,-0.3728473429993038
200.0,4.8259405539,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027750525562224505,0.00030305941459090756,0.9919122983485879,0.0018849881373909107,0.0038389190774651707,0.002363794436556017,0.5114249168567068,0.030961443630854558,0.18606028896455917,0.27155335054787944,0.027526087590807345,5.2309411491156426e-05,0.00010653202199050854,6.559653793549182e-05,0.00015499213590979713,9.383156981656166e-06,5.63873222522144e-05,8.229679944723985e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.389445242348966,-0.28425464416260127,-0.44234931499951813
200.0,5.2146494397,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027747295918606946,0.0003277968203396315,0.9907820707879232,0.0020401305115218785,0.00438671406056334,0.002791084639991412,0.47554508654694444,0.03106877112869335,0.1968322522874658,0.29655389003689653,0.02749152330900268,5.660810501577652e-05,0.00012171945314876485,7.744505143972024e-05,0.00015588216729822327,1.0184244387845424e-05,6.452098644011945e-05,9.72094222134434e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.31721075263532,-0.33174297529426156,-0.511464315175747
200.0,5.6033583256,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.02774413843481372,0.0003526016420485825,0.989680945260338,0.002174627144404369,0.004914171730463169,0.0032302558647944566,0.4446499273075385,0.030875248226983173,0.2052706975120723,0.319204126953406,0.02745784515160012,6.033315653845846e-05,0.00013633946078241827,8.962066589272632e-05,0.00015678429450542093,1.0886663223491853e-05,7.237878500721458e-05,0.00011255189931245515,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.246953847842374,-0.37951705111496636,-0.5801982618413071
200.0,5.9920672114,0.9700000000000001,0.0032110000000000003,0.012149000000000002,0.014640000000000002,0.027741031241435166,0.00037747393334603904,0.9886058658422024,0.0022920524511046455,0.005421293910323163,0.003680787796369761,0.41777229046403874,0.030485640396423336,0.21182934574915518,0.3399127233903827,0.0274249462097946,6.358389865310202e-05,0.0001503922837352771,0.00010210884925218684,0.00015769814972444463,1.1507534591010818e-05,7.996005633805167e-05,0.00012830819269253193,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.178452060653964,-0.42751321584644586,-0.6485536357632533
